customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,balance_salary_ratio,high_product_flag,credit_card_label,active_member_label,churn_label
15623478,670,Germany,Female,32,4,"£102,954.68",2,0,1,"£134,942.45",0,31-45,0.76,0,No,Yes,Stayed
15797910,775,Germany,Male,51,2,"£123,783.25",1,1,1,"£134,901.57",0,46-60,0.92,0,Yes,Yes,Stayed
15577751,759,Germany,Male,30,4,"£101,802.67",1,0,0,"£8,693.80",0,18-30,11.71,0,No,No,Stayed
15781777,604,France,Male,33,3,"£148,659.48",1,0,0,"£42,437.75",0,31-45,3.5,0,No,No,Stayed
15740527,766,Germany,Female,62,7,"£142,724.48",1,0,1,"£5,893.23",1,60+,24.22,0,No,Yes,Churned
15721251,554,Spain,Female,41,4,"£112,152.89",1,0,1,"£36,242.19",0,31-45,3.09,0,No,Yes,Stayed
15602994,487,France,Female,53,10,"£89,550.85",1,0,1,"£90,076.85",0,46-60,0.99,0,No,Yes,Stayed
15750769,725,France,Male,35,7,"£75,915.75",1,1,0,"£150,507.43",0,31-45,0.5,0,Yes,No,Stayed
15740175,732,Germany,Female,42,2,"£118,889.66",2,0,0,"£87,422.15",0,31-45,1.36,0,No,No,Stayed
15679968,623,France,Male,40,5,"£118,788.57",1,1,0,"£192,867.40",0,31-45,0.62,0,Yes,No,Stayed
15694404,781,France,Female,42,3,"£156,555.54",1,1,1,"£175,674.01",0,31-45,0.89,0,Yes,Yes,Stayed
15657529,714,Germany,Male,53,1,"£99,141.86",1,1,1,"£72,496.05",1,46-60,1.37,0,Yes,Yes,Churned
15762882,577,Germany,Female,31,4,"£61,211.18",1,1,1,"£145,250.43",0,31-45,0.42,0,Yes,Yes,Stayed
15642579,731,Spain,Female,37,1,"£128,932.40",1,1,1,"£180,712.52",0,31-45,0.71,0,Yes,Yes,Stayed
15598884,650,Spain,Female,23,5,£0.00,1,1,1,"£180,622.43",0,18-30,0,0,Yes,Yes,Stayed
15770185,779,France,Male,32,10,"£80,728.15",1,1,0,"£86,306.75",0,31-45,0.94,0,Yes,No,Stayed
15800287,706,Spain,Female,46,2,"£127,660.46",2,1,0,"£150,156.82",1,46-60,0.85,0,Yes,No,Churned
15665861,733,Spain,Male,44,3,"£106,070.89",1,0,1,"£101,617.43",0,31-45,1.04,0,No,Yes,Stayed
15662203,579,Germany,Female,42,3,"£137,560.38",2,1,1,"£85,424.34",0,31-45,1.61,0,Yes,Yes,Stayed
15616454,476,Germany,Female,34,8,"£111,905.43",1,0,1,"£197,221.81",1,31-45,0.57,0,No,Yes,Churned
15702788,775,France,Male,40,9,"£126,212.64",1,1,0,"£70,196.57",0,31-45,1.8,0,Yes,No,Stayed
15778149,538,Spain,Male,68,9,£0.00,2,1,0,"£110,440.50",1,60+,0,0,Yes,No,Churned
15680001,602,France,Male,38,7,"£111,835.94",2,1,0,"£124,389.61",0,31-45,0.9,0,Yes,No,Stayed
15711991,615,France,Male,30,8,£0.00,2,0,0,"£3,183.15",0,18-30,0,0,No,No,Stayed
15633834,700,Germany,Female,28,3,"£99,705.69",2,0,0,"£146,723.72",0,18-30,0.68,0,No,No,Stayed
15765266,615,France,Male,32,1,£0.00,2,0,0,"£2,139.25",0,31-45,0,0,No,No,Stayed
15791867,544,Germany,Male,44,2,"£108,895.93",1,0,0,"£69,228.20",1,31-45,1.57,0,No,No,Churned
15675380,573,Spain,Male,56,3,"£154,669.77",1,0,1,"£115,462.27",1,46-60,1.34,0,No,Yes,Churned
15770576,555,Spain,Male,50,7,"£128,061.00",2,1,1,"£62,375.10",0,46-60,2.05,0,Yes,Yes,Stayed
15775294,692,France,Female,31,2,£0.00,2,1,0,"£91,829.17",1,31-45,0,0,Yes,No,Churned
15727059,476,France,Female,40,4,£0.00,2,0,0,"£182,547.04",0,31-45,0,0,No,No,Stayed
15702499,770,Spain,Male,46,9,"£190,678.02",1,1,1,"£14,725.36",0,46-60,12.95,0,Yes,Yes,Stayed
15611699,641,France,Female,40,7,£0.00,1,1,0,"£126,996.67",0,31-45,0,0,Yes,No,Stayed
15654000,705,France,Female,35,5,£0.00,1,1,0,"£133,991.11",1,31-45,0,0,Yes,No,Churned
15657881,784,France,Male,38,5,"£136,712.91",1,0,1,"£169,920.92",0,31-45,0.8,0,No,Yes,Stayed
15719991,727,Spain,Female,52,1,"£154,733.97",1,1,0,"£80,259.67",1,46-60,1.93,0,Yes,No,Churned
15720687,576,France,Female,41,4,"£112,609.91",1,0,0,"£191,035.18",1,31-45,0.59,0,No,No,Churned
15687079,646,Spain,Male,69,10,"£115,462.44",1,1,0,"£40,421.87",0,60+,2.86,0,Yes,No,Stayed
15582276,638,France,Male,34,5,"£133,501.36",1,0,1,"£155,643.04",0,31-45,0.86,0,No,Yes,Stayed
15763980,632,Germany,Male,30,1,"£58,668.02",1,1,1,"£78,670.52",0,18-30,0.75,0,Yes,Yes,Stayed
15720774,850,Spain,Male,44,7,"£89,118.26",1,1,0,"£104,240.77",1,31-45,0.85,0,Yes,No,Churned
15592194,492,France,Female,28,9,£0.00,2,1,0,"£95,957.09",0,18-30,0,0,Yes,No,Stayed
15803685,673,Germany,Female,77,10,"£76,510.52",2,0,1,"£59,595.66",0,60+,1.28,0,No,Yes,Stayed
15759456,609,Spain,Male,34,7,"£140,694.78",2,1,0,"£46,266.63",0,31-45,3.04,0,Yes,No,Stayed
15611544,701,Germany,Male,36,7,"£95,448.32",2,1,0,"£189,085.07",0,31-45,0.5,0,Yes,No,Stayed
15794257,651,France,Male,34,4,"£91,562.99",1,1,1,"£123,954.15",0,31-45,0.74,0,Yes,Yes,Stayed
15681697,508,France,Male,31,8,"£72,541.48",1,1,0,"£129,803.08",0,31-45,0.56,0,Yes,No,Stayed
15579566,616,Spain,Female,43,3,"£120,867.18",1,1,0,"£18,761.92",1,31-45,6.44,0,Yes,No,Churned
15577970,489,France,Male,34,5,£0.00,1,0,0,"£43,540.59",0,31-45,0,0,No,No,Stayed
15727489,567,Spain,Female,45,1,"£157,320.51",1,1,0,"£62,193.92",0,31-45,2.53,0,Yes,No,Stayed
15764284,714,Spain,Male,27,3,£0.00,3,1,1,"£129,130.09",0,18-30,0,1,Yes,Yes,Stayed
15581811,678,Germany,Female,30,1,"£139,676.95",2,0,1,"£16,146.00",0,18-30,8.65,0,No,Yes,Stayed
15622527,581,France,Female,55,6,£0.00,1,1,1,"£22,442.13",0,46-60,0,0,Yes,Yes,Stayed
15753362,748,Spain,Male,60,3,£0.00,2,1,1,"£78,194.37",0,46-60,0,0,Yes,Yes,Stayed
15666652,781,France,Female,19,3,£0.00,2,1,1,"£124,297.32",0,18-30,0,0,Yes,Yes,Stayed
15789714,691,Spain,Male,21,3,"£103,000.94",1,1,1,"£104,648.58",0,18-30,0.98,0,Yes,Yes,Stayed
15771543,507,Germany,Male,31,2,"£134,237.07",1,1,1,"£166,423.66",1,31-45,0.81,0,Yes,Yes,Churned
15748327,724,Germany,Male,34,6,"£118,235.70",2,0,0,"£157,137.23",0,31-45,0.75,0,No,No,Stayed
15754649,705,Spain,Female,57,3,£0.00,2,1,1,"£34,134.14",0,46-60,0,0,Yes,Yes,Stayed
15810460,708,Spain,Female,64,5,£0.00,3,0,1,"£112,520.07",1,60+,0,1,No,Yes,Churned
15771742,580,Germany,Male,38,9,"£115,442.19",2,1,0,"£128,481.50",1,31-45,0.9,0,Yes,No,Churned
15642160,850,France,Male,38,5,£0.00,2,1,0,"£16,491.64",0,31-45,0,0,Yes,No,Stayed
15798439,714,Spain,Male,25,2,£0.00,1,1,1,"£132,979.43",0,18-30,0,0,Yes,Yes,Stayed
15605293,559,France,Female,43,1,£0.00,2,1,1,"£196,645.87",0,31-45,0,0,Yes,Yes,Stayed
15692631,577,Spain,Female,44,8,"£115,557.00",1,0,1,"£127,506.76",0,31-45,0.91,0,No,Yes,Stayed
15665376,647,Germany,Female,35,3,"£166,518.63",2,1,0,"£147,930.46",0,31-45,1.13,0,Yes,No,Stayed
15772412,554,Spain,Male,30,6,"£135,370.12",1,1,1,"£179,689.05",1,18-30,0.75,0,Yes,Yes,Churned
15654577,549,Germany,Male,54,5,"£92,877.33",1,1,0,"£2,619.64",1,46-60,35.45,0,Yes,No,Churned
15585427,528,France,Female,26,10,"£102,073.67",2,0,0,"£166,799.93",0,18-30,0.61,0,No,No,Stayed
15584536,720,Germany,Male,46,3,"£97,042.60",1,1,1,"£133,516.51",1,46-60,0.73,0,Yes,Yes,Churned
15585853,743,Spain,Male,41,7,£0.00,1,1,0,"£163,736.09",1,31-45,0,0,Yes,No,Churned
15645271,615,Germany,Male,24,8,"£108,528.07",2,0,0,"£179,488.41",1,18-30,0.6,0,No,No,Churned
15579387,635,Germany,Female,44,2,"£79,064.85",2,0,1,"£113,291.75",0,31-45,0.7,0,No,Yes,Stayed
15623107,686,Spain,Male,45,3,"£74,274.87",3,1,0,"£64,907.48",1,31-45,1.14,1,Yes,No,Churned
15754072,840,Spain,Female,36,6,£0.00,2,1,0,"£141,364.27",0,31-45,0,0,Yes,No,Stayed
15666163,695,France,Male,43,1,"£100,421.10",1,1,1,"£101,141.28",0,31-45,0.99,0,Yes,Yes,Stayed
15765192,564,France,Male,26,7,"£84,006.88",2,0,0,"£183,490.99",0,18-30,0.46,0,No,No,Stayed
15804822,805,France,Female,31,4,£0.00,2,1,0,"£4,798.12",0,31-45,0,0,Yes,No,Stayed
15612893,558,Spain,Male,45,4,£0.00,1,1,0,"£131,807.14",0,31-45,0,0,Yes,No,Stayed
15593636,657,France,Female,39,4,"£80,293.81",1,1,0,"£97,192.76",0,31-45,0.83,0,Yes,No,Stayed
15693326,641,France,Female,42,7,"£125,437.14",2,0,0,"£164,128.58",0,31-45,0.76,0,No,No,Stayed
15809901,755,France,Male,36,8,£0.00,2,1,0,"£176,809.87",0,31-45,0,0,Yes,No,Stayed
15759751,483,France,Male,48,1,£0.00,2,1,1,"£110,059.38",0,46-60,0,0,Yes,Yes,Stayed
15605425,545,Germany,Female,44,2,"£127,536.44",1,1,0,"£108,398.63",0,31-45,1.18,0,Yes,No,Stayed
15801934,678,France,Male,66,8,£0.00,2,1,1,"£47,117.03",0,60+,0,0,Yes,Yes,Stayed
15592000,781,Germany,Female,48,9,"£82,794.18",1,1,0,"£124,720.68",1,46-60,0.66,0,Yes,No,Churned
15618695,571,Spain,Female,22,3,"£108,117.10",1,0,1,"£53,328.70",0,18-30,2.03,0,No,Yes,Stayed
15637110,634,Spain,Female,35,10,£0.00,1,1,0,"£82,634.41",0,31-45,0,0,Yes,No,Stayed
15727408,523,Germany,Male,27,8,"£61,688.61",2,1,0,"£147,059.16",0,18-30,0.42,0,Yes,No,Stayed
15716328,501,France,Female,40,2,£0.00,2,0,0,"£141,946.92",0,31-45,0,0,No,No,Stayed
15669060,662,France,Male,74,6,£0.00,2,1,0,"£123,583.85",0,60+,0,0,Yes,No,Stayed
15675854,573,Spain,Male,50,0,"£159,304.07",1,0,1,"£155,915.24",1,46-60,1.02,0,No,Yes,Churned
15621116,648,Germany,Male,33,5,"£138,664.24",1,1,0,"£29,076.27",0,31-45,4.77,0,Yes,No,Stayed
15781495,662,France,Female,22,2,"£126,362.57",2,1,1,"£97,382.80",0,18-30,1.3,0,Yes,Yes,Stayed
15740470,725,France,Male,39,4,"£160,652.45",2,1,0,"£57,643.55",0,31-45,2.79,0,Yes,No,Stayed
15714391,563,France,Female,35,2,"£183,572.84",1,1,1,"£66,006.75",1,31-45,2.78,0,Yes,Yes,Churned
15730137,628,France,Male,31,0,"£88,421.81",1,0,0,"£72,350.47",0,31-45,1.22,0,No,No,Stayed
15596455,546,Spain,Female,45,2,£0.00,1,0,0,"£197,789.83",1,31-45,0,0,No,No,Churned
15717290,688,Germany,Male,41,2,"£112,871.19",2,0,1,"£65,520.74",0,31-45,1.72,0,No,Yes,Stayed
15616555,850,Germany,Male,41,8,"£60,880.68",1,1,0,"£31,825.84",0,31-45,1.91,0,Yes,No,Stayed
15659820,614,France,Female,34,5,£0.00,2,1,0,"£185,561.89",0,31-45,0,0,Yes,No,Stayed
15696301,719,France,Female,37,9,"£101,455.70",1,1,0,"£25,803.59",1,31-45,3.93,0,Yes,No,Churned
15771087,757,France,Female,71,0,"£88,084.13",2,1,1,"£154,337.47",0,60+,0.57,0,Yes,Yes,Stayed
15808831,669,France,Male,29,7,£0.00,2,1,1,"£138,145.62",0,18-30,0,0,Yes,Yes,Stayed
15812241,438,Germany,Male,59,7,"£127,197.14",1,1,0,"£51,565.98",1,46-60,2.47,0,Yes,No,Churned
15680370,492,France,Male,39,7,£0.00,2,0,1,"£71,323.23",0,31-45,0,0,No,Yes,Stayed
15780561,622,France,Female,39,9,"£83,456.79",2,0,0,"£38,882.34",0,31-45,2.15,0,No,No,Stayed
15800784,645,France,Male,42,4,"£98,298.18",1,1,1,£676.06,0,31-45,145.4,0,Yes,Yes,Stayed
15715796,728,France,Male,37,0,£0.00,2,1,1,"£72,203.80",0,31-45,0,0,Yes,Yes,Stayed
15605375,651,France,Male,35,2,"£86,911.80",1,1,0,"£174,094.24",0,31-45,0.5,0,Yes,No,Stayed
15621520,783,Germany,Female,42,2,"£139,707.28",1,1,0,"£2,150.22",0,31-45,64.97,0,Yes,No,Stayed
15665460,732,Spain,Female,67,1,£0.00,2,1,1,"£177,783.04",0,60+,0,0,Yes,Yes,Stayed
15801152,553,Spain,Female,39,1,"£142,876.98",2,1,0,"£44,363.42",0,31-45,3.22,0,Yes,No,Stayed
15756425,660,France,Male,30,7,"£146,301.31",1,0,0,"£96,847.91",0,18-30,1.51,0,No,No,Stayed
15674328,670,France,Female,40,3,"£47,364.45",1,1,1,"£148,579.43",1,31-45,0.32,0,Yes,Yes,Churned
15742404,718,France,Male,38,7,£0.00,2,1,0,"£38,308.34",0,31-45,0,0,Yes,No,Stayed
15757140,787,France,Male,51,0,"£58,137.08",1,0,1,"£142,538.31",0,46-60,0.41,0,No,Yes,Stayed
15570051,775,Germany,Female,38,6,"£179,886.41",2,0,0,"£153,122.58",0,31-45,1.17,0,No,No,Stayed
15669175,479,Germany,Male,24,6,"£107,637.97",2,0,1,"£169,505.83",0,18-30,0.64,0,No,Yes,Stayed
15790324,660,France,Female,20,6,"£167,685.56",1,1,0,"£57,929.90",0,18-30,2.89,0,Yes,No,Stayed
15691119,721,Germany,Male,68,4,"£136,525.99",1,0,0,"£175,399.14",0,60+,0.78,0,No,No,Stayed
15743478,659,Germany,Male,39,8,"£52,106.33",2,1,1,"£107,964.36",0,31-45,0.48,0,Yes,Yes,Stayed
15707007,743,France,Female,39,8,£0.00,1,1,0,"£94,263.44",0,31-45,0,0,Yes,No,Stayed
15572547,670,France,Female,45,9,"£104,930.38",1,1,0,"£155,921.81",1,31-45,0.67,0,Yes,No,Churned
15567063,766,Germany,Female,34,6,"£106,434.94",1,0,1,"£137,995.66",1,31-45,0.77,0,No,Yes,Churned
15689633,845,Spain,Female,38,2,"£112,803.92",1,1,0,"£179,631.85",0,31-45,0.63,0,Yes,No,Stayed
15720637,710,Germany,Female,46,10,"£120,530.34",1,1,0,"£166,586.99",1,46-60,0.72,0,Yes,No,Churned
15616859,602,Germany,Female,43,2,"£113,641.49",4,1,0,"£115,116.35",1,31-45,0.99,1,Yes,No,Churned
15766166,604,Spain,Male,43,2,"£145,081.72",1,1,1,"£23,881.62",0,31-45,6.08,0,Yes,Yes,Stayed
15617655,564,Spain,Female,35,9,£0.00,2,1,1,"£105,837.38",0,31-45,0,0,Yes,Yes,Stayed
15623450,637,Germany,Female,27,7,"£135,842.89",1,1,1,"£101,418.05",0,18-30,1.34,0,Yes,Yes,Stayed
15796612,527,France,Female,31,1,"£112,203.25",1,1,0,"£182,266.01",0,31-45,0.62,0,Yes,No,Stayed
15795963,687,France,Male,34,7,"£129,895.19",1,0,1,"£28,698.17",0,31-45,4.53,0,No,Yes,Stayed
15781598,756,Germany,Male,41,6,"£149,049.92",1,0,1,"£50,422.36",1,31-45,2.96,0,No,Yes,Churned
15691871,503,Germany,Male,42,9,"£153,279.39",1,1,1,"£151,336.96",0,31-45,1.01,0,Yes,Yes,Stayed
15740345,657,Spain,Male,42,5,"£41,473.33",1,1,0,"£112,979.60",1,31-45,0.37,0,Yes,No,Churned
15662626,666,France,Female,40,2,£0.00,2,0,0,"£36,371.27",0,31-45,0,0,No,No,Stayed
15596575,615,Germany,Male,39,5,"£113,193.51",2,1,1,"£52,166.25",0,31-45,2.17,0,Yes,Yes,Stayed
15657321,712,Germany,Male,27,8,"£113,174.21",2,1,0,"£147,261.58",0,18-30,0.77,0,Yes,No,Stayed
15575955,764,France,Female,24,0,£0.00,2,1,0,"£88,724.49",0,18-30,0,0,Yes,No,Stayed
15743893,471,France,Male,42,3,"£164,951.56",1,1,0,"£190,531.77",0,31-45,0.87,0,Yes,No,Stayed
15697270,608,Spain,Male,27,4,"£153,325.10",1,1,1,"£199,953.33",0,18-30,0.77,0,Yes,Yes,Stayed
15644356,682,Spain,Female,47,10,"£134,032.01",1,1,0,"£144,290.97",0,46-60,0.93,0,Yes,No,Stayed
15677586,587,Germany,Female,32,3,"£125,445.04",2,1,1,"£130,514.78",0,31-45,0.96,0,Yes,Yes,Stayed
15571261,714,Germany,Female,35,6,"£126,077.43",2,1,1,"£53,954.24",0,31-45,2.34,0,Yes,Yes,Stayed
15698758,630,Spain,Female,31,1,£0.00,2,1,1,"£169,802.73",0,31-45,0,0,Yes,Yes,Stayed
15787014,648,Germany,Female,28,8,"£90,371.09",1,1,1,"£146,851.73",0,18-30,0.62,0,Yes,Yes,Stayed
15739857,785,France,Female,40,3,£0.00,2,1,1,"£96,832.82",0,31-45,0,0,Yes,Yes,Stayed
15774630,601,Germany,Female,47,1,"£142,802.02",1,1,1,"£57,553.02",0,46-60,2.48,0,Yes,Yes,Stayed
15805523,717,France,Female,28,1,"£90,537.16",1,0,1,"£74,800.99",0,18-30,1.21,0,No,Yes,Stayed
15749557,707,France,Female,44,6,£0.00,2,1,1,"£192,542.17",0,31-45,0,0,Yes,Yes,Stayed
15681180,771,France,Female,23,7,"£156,123.73",1,1,0,"£72,990.62",0,18-30,2.14,0,Yes,No,Stayed
15742028,602,France,Female,35,5,£0.00,2,1,0,"£31,050.02",0,31-45,0,0,Yes,No,Stayed
15686463,626,France,Male,38,7,"£141,074.59",1,1,0,"£52,795.56",1,31-45,2.67,0,Yes,No,Churned
15654379,588,Spain,Male,59,4,£0.00,2,1,1,"£27,435.41",0,46-60,0,0,Yes,Yes,Stayed
15783629,616,Germany,Female,42,6,"£117,899.95",2,0,0,"£150,266.81",0,31-45,0.78,0,No,No,Stayed
15751193,621,Spain,Male,33,4,£0.00,2,1,1,"£40,299.23",0,31-45,0,0,Yes,Yes,Stayed
15724099,674,France,Male,26,6,"£166,257.96",1,1,1,"£149,369.41",0,18-30,1.11,0,Yes,Yes,Stayed
15568429,633,Spain,Female,46,3,£0.00,2,1,0,"£120,250.58",0,46-60,0,0,Yes,No,Stayed
15648967,698,Germany,Female,64,1,"£169,362.43",1,1,0,"£84,760.32",1,60+,2,0,Yes,No,Churned
15664498,508,France,Male,26,7,"£205,962.00",1,1,0,"£156,424.40",0,18-30,1.32,0,Yes,No,Stayed
15779522,736,France,Female,24,0,£0.00,2,1,0,"£109,355.73",1,18-30,0,0,Yes,No,Churned
15583850,672,Germany,Male,68,0,"£126,061.51",2,1,1,"£184,936.77",0,60+,0.68,0,Yes,Yes,Stayed
15696539,613,France,Female,21,7,"£105,627.95",1,1,1,"£36,560.51",0,18-30,2.89,0,Yes,Yes,Stayed
15760121,712,France,Male,32,9,"£100,606.02",1,1,0,"£165,693.06",0,31-45,0.61,0,Yes,No,Stayed
15628279,624,France,Female,38,3,£0.00,2,1,1,"£163,666.85",0,31-45,0,0,Yes,Yes,Stayed
15766163,676,France,Male,38,1,£0.00,2,0,1,"£35,644.79",0,31-45,0,0,No,Yes,Stayed
15566467,683,Germany,Female,32,0,"£138,171.10",2,1,1,"£188,203.58",0,31-45,0.73,0,Yes,Yes,Stayed
15639049,489,France,Female,31,7,"£139,395.08",1,0,1,"£6,120.84",0,31-45,22.77,0,No,Yes,Stayed
15736413,739,France,Male,29,1,£0.00,2,1,1,"£164,484.78",0,18-30,0,0,Yes,Yes,Stayed
15634815,701,France,Female,37,3,£0.00,2,1,1,"£164,268.28",0,31-45,0,0,Yes,Yes,Stayed
15716381,666,Germany,Female,50,7,"£109,062.28",1,1,1,"£140,136.10",1,46-60,0.78,0,Yes,Yes,Churned
15708162,565,Germany,Female,40,1,"£89,994.71",2,0,1,"£121,084.27",0,31-45,0.74,0,No,Yes,Stayed
15569364,666,France,Male,36,3,£0.00,2,1,0,"£35,156.54",0,31-45,0,0,Yes,No,Stayed
15791191,633,France,Male,59,2,"£103,996.74",1,1,1,"£103,159.11",0,46-60,1.01,0,Yes,Yes,Stayed
15621205,578,France,Male,34,4,"£175,111.11",1,1,1,"£74,858.30",0,31-45,2.34,0,Yes,Yes,Stayed
15704788,812,Spain,Female,49,8,"£66,079.45",2,0,0,"£91,556.57",1,46-60,0.72,0,No,No,Churned
15775756,809,Germany,Male,33,8,"£148,055.74",1,0,0,"£199,203.21",0,31-45,0.74,0,No,No,Stayed
15641312,615,France,Male,36,6,£0.00,1,1,1,"£27,011.80",1,31-45,0,0,Yes,Yes,Churned
15782531,684,Spain,Female,31,8,£0.00,2,1,0,"£188,637.05",0,31-45,0,0,Yes,No,Stayed
15724428,544,France,Male,40,8,£0.00,2,1,0,"£61,581.20",0,31-45,0,0,Yes,No,Stayed
15743617,713,Germany,Male,47,1,"£95,994.98",1,1,0,"£197,529.23",0,46-60,0.49,0,Yes,No,Stayed
15585839,633,France,Male,37,2,£0.00,2,1,0,"£182,258.17",0,31-45,0,0,Yes,No,Stayed
15658158,672,Germany,Female,23,10,"£110,741.56",1,1,0,"£80,778.50",0,18-30,1.37,0,Yes,No,Stayed
15637678,661,France,Male,35,5,£0.00,1,1,0,"£155,394.52",0,31-45,0,0,Yes,No,Stayed
15701809,749,Spain,Female,28,3,£0.00,1,1,0,"£3,408.70",0,18-30,0,0,Yes,No,Stayed
15676937,635,Spain,Female,32,8,£0.00,2,1,1,"£19,367.98",1,31-45,0,0,Yes,Yes,Churned
15778975,850,Germany,Female,70,1,"£96,947.58",3,1,0,"£62,282.99",1,60+,1.56,1,Yes,No,Churned
15710375,641,France,Male,41,6,£0.00,2,1,0,"£65,396.79",0,31-45,0,0,Yes,No,Stayed
15579914,633,Germany,Male,30,2,"£109,786.82",2,1,1,"£139,712.81",0,18-30,0.79,0,Yes,Yes,Stayed
15595160,413,Spain,Male,35,2,£0.00,2,1,1,"£60,972.84",0,31-45,0,0,Yes,Yes,Stayed
15595391,538,France,Male,31,1,£0.00,2,1,0,"£1,375.46",0,31-45,0,0,Yes,No,Stayed
15630363,437,France,Female,39,0,"£102,721.49",1,0,0,"£22,191.82",0,31-45,4.63,0,No,No,Stayed
15692443,612,Spain,Male,33,5,"£69,478.57",1,1,0,"£8,973.67",1,31-45,7.74,0,Yes,No,Churned
15593795,516,Germany,Female,53,1,"£156,674.20",1,1,0,"£118,502.34",1,46-60,1.32,0,Yes,No,Churned
15642824,826,Spain,Female,56,8,"£174,506.10",2,0,1,"£161,802.82",1,46-60,1.08,0,No,Yes,Churned
15683524,660,Germany,Female,23,6,"£166,070.48",2,0,0,"£90,494.72",0,18-30,1.84,0,No,No,Stayed
15713532,646,Germany,Female,29,4,"£105,957.44",1,1,0,"£15,470.91",0,18-30,6.85,0,Yes,No,Stayed
15719827,767,France,Male,36,3,£0.00,1,0,0,"£65,147.27",0,31-45,0,0,No,No,Stayed
15578435,640,France,Male,40,8,"£110,340.68",1,1,1,"£157,886.60",0,31-45,0.7,0,Yes,Yes,Stayed
15723028,778,France,Male,33,1,£0.00,2,1,0,"£85,439.73",0,31-45,0,0,Yes,No,Stayed
15595609,679,Germany,Male,52,9,"£135,870.01",2,0,0,"£54,038.62",0,46-60,2.51,0,No,No,Stayed
15622443,549,France,Male,31,4,£0.00,2,0,1,"£25,684.85",0,31-45,0,0,No,Yes,Stayed
15579112,598,France,Male,47,2,£0.00,2,1,1,"£186,116.54",0,46-60,0,0,Yes,Yes,Stayed
15648479,655,France,Female,45,0,£0.00,2,1,0,"£166,830.71",0,31-45,0,0,Yes,No,Stayed
15659234,494,France,Male,30,3,"£85,704.95",1,0,1,"£27,886.06",0,18-30,3.07,0,No,Yes,Stayed
15811970,653,France,Female,42,1,£0.00,2,1,1,"£5,768.32",0,31-45,0,0,Yes,Yes,Stayed
15774192,539,Germany,Female,38,8,"£105,435.74",1,0,0,"£80,575.44",1,31-45,1.31,0,No,No,Churned
15595136,645,France,Female,37,1,£0.00,2,1,1,"£68,987.55",0,31-45,0,0,Yes,Yes,Stayed
15630580,751,Germany,Male,34,9,"£108,513.25",2,1,1,"£27,097.82",0,31-45,4,0,Yes,Yes,Stayed
15660646,528,France,Male,35,3,"£156,687.10",1,1,0,"£199,320.77",0,31-45,0.79,0,Yes,No,Stayed
15614365,696,Germany,Male,31,3,"£150,604.52",1,0,0,"£5,566.60",0,31-45,27.06,0,No,No,Stayed
15776128,716,France,Female,44,6,"£155,114.90",1,0,0,"£133,871.83",0,31-45,1.16,0,No,No,Stayed
15787035,602,France,Female,35,8,£0.00,2,1,1,"£152,843.53",0,31-45,0,0,Yes,Yes,Stayed
15792646,647,Spain,Female,64,1,"£91,216.00",1,1,1,"£41,800.18",0,60+,2.18,0,Yes,Yes,Stayed
15726832,850,Germany,Male,61,3,"£141,784.02",1,1,1,"£92,053.75",0,60+,1.54,0,Yes,Yes,Stayed
15773260,590,France,Female,32,0,"£127,763.24",1,1,0,"£100,717.54",0,31-45,1.27,0,Yes,No,Stayed
15624437,825,Spain,Female,32,1,£0.00,2,1,1,"£42,935.15",0,31-45,0,0,Yes,Yes,Stayed
15717138,850,Spain,Male,31,6,"£82,613.56",2,1,0,"£149,170.92",0,31-45,0.55,0,Yes,No,Stayed
15657317,789,France,Female,32,7,"£69,423.52",1,1,0,"£107,499.39",0,31-45,0.65,0,Yes,No,Stayed
15626948,701,France,Female,42,6,"£86,167.82",1,1,0,"£153,342.38",0,31-45,0.56,0,Yes,No,Stayed
15758901,713,Spain,Female,47,1,£0.00,1,1,0,"£107,825.08",1,46-60,0,0,Yes,No,Churned
15777759,570,France,Male,30,2,"£131,406.56",1,1,1,"£47,952.45",0,18-30,2.74,0,Yes,Yes,Stayed
15773322,536,Germany,Female,44,4,"£121,898.82",1,0,0,"£131,007.18",0,31-45,0.93,0,No,No,Stayed
15697318,771,Germany,Male,32,9,"£77,487.20",1,0,0,"£33,143.04",0,31-45,2.34,0,No,No,Stayed
15678916,512,France,Female,75,2,£0.00,1,1,0,"£123,304.62",0,60+,0,0,Yes,No,Stayed
15632118,698,Spain,Male,45,5,"£164,450.94",1,1,0,"£141,970.02",1,31-45,1.16,0,Yes,No,Churned
15788118,656,France,Male,33,7,"£138,705.02",2,1,0,"£37,136.15",0,31-45,3.74,0,Yes,No,Stayed
15788930,761,Spain,Male,37,7,"£132,730.17",1,1,0,"£199,293.01",0,31-45,0.67,0,Yes,No,Stayed
15628583,709,France,Female,30,5,£0.00,2,0,1,"£161,388.22",0,18-30,0,0,No,Yes,Stayed
15635177,597,Spain,Female,66,3,£0.00,1,1,1,"£70,532.53",0,60+,0,0,Yes,Yes,Stayed
15587690,592,France,Male,28,2,"£116,498.22",1,1,0,"£144,290.25",0,18-30,0.81,0,Yes,No,Stayed
15627630,599,France,Female,41,1,£0.00,2,1,0,"£96,069.82",0,31-45,0,0,Yes,No,Stayed
15610930,572,Germany,Female,35,1,"£139,979.07",1,1,0,"£185,662.84",0,31-45,0.75,0,Yes,No,Stayed
